image_path,class_label_x,attributes_x,caption_x,instance_id_x,Unnamed: 5_x,attr_color,attr_material,attr_condition,attributes_clean,class_label_y,attributes_y,caption_y,instance_id_y,Unnamed: 5_y,changed_class,split
images/team8_bottle_049.jpg,tableware_water_bottle,"color:neon_green,size:medium,condition:unknown,material:metal",A medium neon green metal bottle,bottle_F_4,,neon_green,metal,unknown,color:neon_green;material:metal;condition:unknown,tableware_water_bottle,"color:neon_green,size:medium,condition:unknown,material:metal",A medium neon green metal bottle,bottle_F_4,,bottle,train
images/Team1_notebook_L_1_176.jpg,notebook,color:purple;material:paper;shape:rectangular,purple paper notebook in front of a wall,Team1_notebook_L_1,,purple,paper,unknown,color:purple;material:paper;condition:unknown,notebook,color:purple;material:paper;shape:rectangular,purple paper notebook in front of a wall,Team1_notebook_L_1,,notebook,train
images/Team17_flip_flops_9_3.jpg,flip_flops,unknown,object photo,,Team17_flip_flops_9_4,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,flip_flops,unknown,object photo,,Team17_flip_flops_9_4,slippers,train
images/Team17_electric_kettle_10_3.jpg,electric_kettle,unknown,object photo,,Team17_electric_kettle_10_4,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,electric_kettle,unknown,object photo,,Team17_electric_kettle_10_4,kettle,train
images/team24_water_bottle_038.jpg,bottle,color:brown;material:metal;condition:used,brown wooden bottle on floor,,TEAM24_BOTTLE_H_3,brown,metal,used,color:brown;material:metal;condition:used,bottle,color:brown;material:metal;condition:used,brown wooden bottle on floor,,TEAM24_BOTTLE_H_3,bottle,train
images\team14_water_bottle (22).jpg,tableware_water_bottle,color:transparent;material:unknown;condition:used;size:large,GLASS waterbottle of LARGE size and used condition,TEAM14_TRANSPARENTBOTTLE_D,,transparent,unknown,used,color:transparent;material:unknown;condition:used,tableware_water_bottle,color:transparent;material:unknown;condition:used;size:large,GLASS waterbottle of LARGE size and used condition,TEAM14_TRANSPARENTBOTTLE_D,,bottle,train
images/team25_calculator_48.jpg,stationery_calculator,"""color:black;material:plastic;condition:used;shape:rectangular""","""black casio s-v.r.a.m. scientific calculator with cover""",,calculator_J_3,black,plastic,used,color:black;material:plastic;condition:used,stationery_calculator,"""color:black;material:plastic;condition:used;shape:rectangular""","""black casio s-v.r.a.m. scientific calculator with cover""",,calculator_J_3,calculator,train
images\team14_earphones (5).jpg,electronic_accessories_earphones,color:white;material:plastic;condition:used;size:small,white Bluetooth earphones with closed lid,Team14_WhiteEarphones_D,,white,plastic,used,color:white;material:plastic;condition:used,electronic_accessories_earphones,color:white;material:plastic;condition:used;size:small,white Bluetooth earphones with closed lid,Team14_WhiteEarphones_D,,earphones,train
images/Team18_Stationery_Pen_019.jpg,Stationery_Pen,colour:white;material:plastic;condition:used;size:medium,White plastic pen lying on a desk.,Team18_Pen_H_4,,white,plastic,used,color:white;material:plastic;condition:used,Stationery_Pen,colour:white;material:plastic;condition:used;size:medium,White plastic pen lying on a desk.,Team18_Pen_H_4,,pen,train
images/team11_mouse_049.jpg,mouse,color:black;material:plastic;condition:new,slim black wired mouse on wooden desk,,Team_11_mouse_mouse_049,black,plastic,new,color:black;material:plastic;condition:new,mouse,color:black;material:plastic;condition:new,slim black wired mouse on wooden desk,,Team_11_mouse_mouse_049,mouse,train
images/team5_water_bottle_53.jpg,water_bottle,color:blue;material:plastic;condition:used;size:large,a blue bottle,TEAM5_BOTT_11_4,,blue,plastic,used,color:blue;material:plastic;condition:used,water_bottle,color:blue;material:plastic;condition:used;size:large,a blue bottle,TEAM5_BOTT_11_4,,bottle,train
images/Team1_pen_D_1_256.jpg,pen,color:black;material:plastic;shape:cylindrical,black pen on brown background,Team1_pen_D_1,,black,plastic,unknown,color:black;material:plastic;condition:unknown,pen,color:black;material:plastic;shape:cylindrical,black pen on brown background,Team1_pen_D_1,,pen,train
images\team14_phone_charger (75).jpg,electronic_accessories_phone_charger,color:white;material:plastic;condition:unknown;size:medium,white phone charger with black cable,Team14_WhitePhoneCharger_BR,,white,plastic,unknown,color:white;material:plastic;condition:unknown,electronic_accessories_phone_charger,color:white;material:plastic;condition:unknown;size:medium,white phone charger with black cable,Team14_WhitePhoneCharger_BR,,charger,train
images\team14_pen (25).jpg,stationary_pen,color:white;material:plastic;condition:used;size:medium,a used medium-sized WHITE plastic pen,TEAM14_WHITEPEN_G,,white,plastic,used,color:white;material:plastic;condition:used,stationary_pen,color:white;material:plastic;condition:used;size:medium,a used medium-sized WHITE plastic pen,TEAM14_WHITEPEN_G,,pen,train
images/Team1_notebook_L_3_178.jpg,notebook,color:purple;material:paper;shape:rectangular,purple paper notebook on cardboard,Team1_notebook_L_3,,purple,paper,unknown,color:purple;material:paper;condition:unknown,notebook,color:purple;material:paper;shape:rectangular,purple paper notebook on cardboard,Team1_notebook_L_3,,notebook,train
images/Team18_Footwear_Sneakers_022.jpg,Footwear_Sneakers,color:multi-color;material:unknown;condition:new;size:unknown,Sneakers next to a red shoebox.,Team18_Sneakers_L_2,,multi-color,unknown,new,color:multi-color;material:unknown;condition:new,Footwear_Sneakers,color:multi-color;material:unknown;condition:new;size:unknown,Sneakers next to a red shoebox.,Team18_Sneakers_L_2,,sneakers,train
images/team11_pen_012.jpg,pen,color:silver;material:plastic;condition:used,pen image,,Team_11_pen_pen_012,silver,plastic,used,color:silver;material:plastic;condition:used,pen,color:silver;material:plastic;condition:used,pen image,,Team_11_pen_pen_012,pen,train
images\team14_soap_bar (53).jpg,personal_care_soap_bar,color:unknown;material:unknown;condition:new;size:large,A new large soap bar,Team14_TRANSPARENTSOAP_I,,unknown,unknown,new,color:unknown;material:unknown;condition:new,personal_care_soap_bar,color:unknown;material:unknown;condition:new;size:large,A new large soap bar,Team14_TRANSPARENTSOAP_I,,soap,train
images/Team1_pen_A_3_243.jpg,pen,color:black;material:metal;shape:cylindrical,black pen on black background,Team1_pen_A_3,,black,metal,unknown,color:black;material:metal;condition:unknown,pen,color:black;material:metal;shape:cylindrical,black pen on black background,Team1_pen_A_3,,pen,train
images/Team17_Shampoo_bottle_5_2.jpg,Shampoo_bottle,unknown,object photo,,Team17_Shampoo_bottle_5_3,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,Shampoo_bottle,unknown,object photo,,Team17_Shampoo_bottle_5_3,shampoo,train
images/team25_slippers_25.jpg,footwear_slippers,"""color:violet;material:rubber;condition:new;shape:elongated_oval","""afoam slipper in violet with comfort foam""",,slippers_E_5,violet,rubber,new,color:violet;material:rubber;condition:new,footwear_slippers,"""color:violet;material:rubber;condition:new;shape:elongated_oval","""afoam slipper in violet with comfort foam""",,slippers_E_5,slippers,train
images/Team16_backpack60.jpg,backpack,color:black;material:nylon;condition:used,A close-up of the front pockets of a black backpack.,BPK60,,black,nylon,used,color:black;material:nylon;condition:used,backpack,color:black;material:nylon;condition:used,A close-up of the front pockets of a black backpack.,BPK60,,backpack,train
images\team14_phone_charger (79).jpg,electronic_accessories_phone_charger,color:white;material:plastic;condition:used;size:medium,white phone charger with black cable side view,Team14_WhitePhoneCharger_BV,,white,plastic,used,color:white;material:plastic;condition:used,electronic_accessories_phone_charger,color:white;material:plastic;condition:used;size:medium,white phone charger with black cable side view,Team14_WhitePhoneCharger_BV,,charger,train
images\team14_phone_charger (21).jpg,electronic_accessories_phone_charger,color:white;material:plastic;condition:used;size:medium,white phone charger with white cable,Team14_WhitePhoneCharger_T,,white,plastic,used,color:white;material:plastic;condition:used,electronic_accessories_phone_charger,color:white;material:plastic;condition:used;size:medium,white phone charger with white cable,Team14_WhitePhoneCharger_T,,charger,train
images/team9_cup_08_b.jpg,Cup,color:white;material:ceramic;condition:new;size:medium,A white mug with a bird and flower design.,team9_cup_08_2,,white,ceramic,new,color:white;material:ceramic;condition:new,Cup,color:white;material:ceramic;condition:new;size:medium,A white mug with a bird and flower design.,team9_cup_08_2,,cup,train
images/team3_pen_031.jpg,pen,color:silver;material:metal;pattern:plain;condition:new;features:with_cap,"A new silver pen of metal material with a plain pattern, with_cap .",team3_pen_7_1,,silver,metal,new,color:silver;material:metal;condition:new,pen,color:silver;material:metal;pattern:plain;condition:new;features:with_cap,"A new silver pen of metal material with a plain pattern, with_cap .",team3_pen_7_1,,pen,train
images/team25_electric_kettle_10.jpg,small_appliances_electric_kettle,"""color:black;material:metal;condition:new;shape:cylindrical""","""philips electric kettle in black color""",,electric_kettle_B_5,black,metal,new,color:black;material:metal;condition:new,small_appliances_electric_kettle,"""color:black;material:metal;condition:new;shape:cylindrical""","""philips electric kettle in black color""",,electric_kettle_B_5,kettle,train
images/team8_toothbrush_057.jpg,personal_care_toothbrush,"color:yellow,size:medium,condition:used,material:plastic",A used medium sized yellow plastic toothbrush,toothbrush_L_4,,yellow,plastic,used,color:yellow;material:plastic;condition:used,personal_care_toothbrush,"color:yellow,size:medium,condition:used,material:plastic",A used medium sized yellow plastic toothbrush,toothbrush_L_4,,toothbrush,train
images/Team18_Tableware_Water_Bottle_034.jpg,Tableware_Water_Bottle,colour:transparent;material:plastic;condition:used;size:medium,Transparent plastic bottle on a tiled floor.,Team18_Water_Bottle_L_4,,transparent,plastic,used,color:transparent;material:plastic;condition:used,Tableware_Water_Bottle,colour:transparent;material:plastic;condition:used;size:medium,Transparent plastic bottle on a tiled floor.,Team18_Water_Bottle_L_4,,bottle,train
images/Team15_backpack_43.jpg,backpack,color:grey;material:cloth;condition:used,grey bag on chair,,Team15_backpack_43,grey,cloth,used,color:grey;material:cloth;condition:used,backpack,color:grey;material:cloth;condition:used,grey bag on chair,,Team15_backpack_43,backpack,train
images/team24_water_bottle_020.jpg,bottle,color:black;material:metal;condition:used,black plastic bottle on table,,TEAM24_BOTTLE_D_5,black,metal,used,color:black;material:metal;condition:used,bottle,color:black;material:metal;condition:used,black plastic bottle on table,,TEAM24_BOTTLE_D_5,bottle,train
images\team14_notebook (98).jpg,stationary_notebook,color:purple;material:paperback;condition:new;size:large,new large purple and yellow paperback notebook sideways,Team14_PurpleNotebook_E,,purple,paperback,new,color:purple;material:paperback;condition:new,stationary_notebook,color:purple;material:paperback;condition:new;size:large,new large purple and yellow paperback notebook sideways,Team14_PurpleNotebook_E,,notebook,train
images/Team1_wallet_D_4_559.jpg,wallet,color:brown;material:leather;shape:rectangular,brown leather wallet angled on a white surface,Team1_wallet_D_4,,brown,leather,unknown,color:brown;material:leather;condition:unknown,wallet,color:brown;material:leather;shape:rectangular,brown leather wallet angled on a white surface,Team1_wallet_D_4,,wallet,train
images/team3_wrist_watch_010.jpg,wrist_watch,color:yellow;material:metal;pattern:plain;condition:new;features:analog,A yellow analog metal wrist_watch with plain pattern in new condition.,team3_watch_03_3,,yellow,metal,new,color:yellow;material:metal;condition:new,wrist_watch,color:yellow;material:metal;pattern:plain;condition:new;features:analog,A yellow analog metal wrist_watch with plain pattern in new condition.,team3_watch_03_3,,watch,train
images\team14_earphones (62).jpg,electronic_accessories_earphones,color:black;material:plastic;condition:used;size:small,Black bluetooth earphones with round silver design top view,Team14_BlackEarphones_AB,,black,plastic,used,color:black;material:plastic;condition:used,electronic_accessories_earphones,color:black;material:plastic;condition:used;size:small,Black bluetooth earphones with round silver design top view,Team14_BlackEarphones_AB,,earphones,train
images/Team17_keyboard_2_2.jpg,keyboard,unknown,object photo,,Team17_keyboard_2_3,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,keyboard,unknown,object photo,,Team17_keyboard_2_3,keyboard,train
images\team_20_tableware_mug_55.jpg,mug,"colour: ""white"", material: ""ceramic"", condition: ""new""",plain white ceramic mug on white,team20_mug55,,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,mug,"colour: ""white"", material: ""ceramic"", condition: ""new""",plain white ceramic mug on white,team20_mug55,,mug,train
images/team8_pen_015.jpg,stationery_pen,"color:white,size:small,condition:unknown,material:plastic",A small sized white plastic pen,pen_D_2,,white,plastic,unknown,color:white;material:plastic;condition:unknown,stationery_pen,"color:white,size:small,condition:unknown,material:plastic",A small sized white plastic pen,pen_D_2,,pen,train
images/team25_mouse_57.jpg,electronics_mouse,"""color:white;material:plastic;condition:new;shape:oval""","""slim and simple apple mouse for daily use in white""",,mouse_M_2,white,plastic,new,color:white;material:plastic;condition:new,electronics_mouse,"""color:white;material:plastic;condition:new;shape:oval""","""slim and simple apple mouse for daily use in white""",,mouse_M_2,mouse,train
images/team25_shuttlecock_56.jpg,sports_shuttlecock,"""color:yellow;material:plastic;condition:new;shape:conical","""yellow plastic badmintion shuttle cock""",,shuttlecock_L_1,yellow,plastic,new,color:yellow;material:plastic;condition:new,sports_shuttlecock,"""color:yellow;material:plastic;condition:new;shape:conical","""yellow plastic badmintion shuttle cock""",,shuttlecock_L_1,shuttlecock,train
images/team11_brush_037.jpg,brush,color:brown;material:wood+metal;condition:used,thin pointed brush with brown handle and ferrule,,Team_11_brush_brush_037,brown,wood+metal,used,color:brown;material:wood+metal;condition:used,brush,color:brown;material:wood+metal;condition:used,thin pointed brush with brown handle and ferrule,,Team_11_brush_brush_037,brush,train
images/team13_tableware_water_bottle_053.jpg,tableware_water_bottle,color:brown;material:plastic;condition:new;size:large;style:modern,water bottle with screw cap and body,,TEAM13_TABLEWARE_WATER_BOTTLE_K_3,brown,plastic,new,color:brown;material:plastic;condition:new,tableware_water_bottle,color:brown;material:plastic;condition:new;size:large;style:modern,water bottle with screw cap and body,,TEAM13_TABLEWARE_WATER_BOTTLE_K_3,bottle,train
images/team11_toothbrush_005.jpg,toothbrush,color:green;material:plastic;condition:used,toothbrush image,,Team_11_toothbrush_toothbrush_005,green,plastic,used,color:green;material:plastic;condition:used,toothbrush,color:green;material:plastic;condition:used,toothbrush image,,Team_11_toothbrush_toothbrush_005,toothbrush,train
images/team22_wrist_watch_173.png,clothing_wrist_watch,color:white;material:plastic;size:medium,white digital smartwatch,,team22_WATCH_12_4,white,plastic,unknown,color:white;material:plastic;condition:unknown,clothing_wrist_watch,color:white;material:plastic;size:medium,white digital smartwatch,,team22_WATCH_12_4,watch,train
images/team8_shampoo_025.jpg,personal_care_shampoo_bottle,"color:unknown,size:medium,condition:used,material:plastic",A used medium plastic shampoo bottle,shampoo_D_5,,unknown,plastic,used,color:unknown;material:plastic;condition:used,personal_care_shampoo_bottle,"color:unknown,size:medium,condition:used,material:plastic",A used medium plastic shampoo bottle,shampoo_D_5,,shampoo,train
images/team9_mouse_12_b.jpg,mouse,"color:unknown;material:plastic;condition:new,size:small",pink slim mouse top slanted view,team9_mouse_12_2,,unknown,plastic,new,color:unknown;material:plastic;condition:new,mouse,"color:unknown;material:plastic;condition:new,size:small",pink slim mouse top slanted view,team9_mouse_12_2,,mouse,train
images/Team18_Tableware_Water_Bottle_043.jpg,Tableware_Water_Bottle,colour:black;material:plastic;condition:used;size:large,Black plastic water bottle on wooden surface.,Team18_Water_Bottle_B_3,,black,plastic,used,color:black;material:plastic;condition:used,Tableware_Water_Bottle,colour:black;material:plastic;condition:used;size:large,Black plastic water bottle on wooden surface.,Team18_Water_Bottle_B_3,,bottle,train
images/Team16_mug9.jpg,mug,color:blue;material:ceramic;condition:new,A side view of a blue mug with a bird illustration.,MUG9,,blue,ceramic,new,color:blue;material:ceramic;condition:new,mug,color:blue;material:ceramic;condition:new,A side view of a blue mug with a bird illustration.,MUG9,,mug,train
images/Team17_Travel_backpack_10_1.jpg,Travel_backpack,unknown,object photo,,Team17_Travel_backpack_10_2,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,Travel_backpack,unknown,object photo,,Team17_Travel_backpack_10_2,backpack,train
images/team8_shoes_020.jpg,footwear_shoes,"color:white,size:medium,condition:new,material:canvas",A new medium sized white canvas shoe,shoe_D_5,,white,canvas,new,color:white;material:canvas;condition:new,footwear_shoes,"color:white,size:medium,condition:new,material:canvas",A new medium sized white canvas shoe,shoe_D_5,,shoes,train
images/team5_water_bottle_44.jpg,water_bottle,color:transparent;material:plastic;condition:used;size:medium,a transparent bottle,TEAM5_BOTT_9_5,,transparent,plastic,used,color:transparent;material:plastic;condition:used,water_bottle,color:transparent;material:plastic;condition:used;size:medium,a transparent bottle,TEAM5_BOTT_9_5,,bottle,train
images/Team16_backpack58.jpg,backpack,color:blue;material:fabric;condition:used,A blue school-style backpack hanging from a hook on a wall.,BPK58,,blue,fabric,used,color:blue;material:fabric;condition:used,backpack,color:blue;material:fabric;condition:used,A blue school-style backpack hanging from a hook on a wall.,BPK58,,backpack,train
images/Team15_pen_55.jpg,pen,color:blue;material:plastic;condition:used,blue pen on wooden table,,Team15_pen_55,blue,plastic,used,color:blue;material:plastic;condition:used,pen,color:blue;material:plastic;condition:used,blue pen on wooden table,,Team15_pen_55,pen,train
images/team10_electronics_accessories_mouse_238.jpg,mouse,color:black;material:plastic;condition:new;size:small,black plastic mouse in new condition,TEAM10_MOU_Q_1,,black,plastic,new,color:black;material:plastic;condition:new,mouse,color:black;material:plastic;condition:new;size:small,black plastic mouse in new condition,TEAM10_MOU_Q_1,,mouse,train
images/team22_pen_005.jpg,stationery_pen,color:grey;material:plastic;size:unknown,dark grey rollerball pen with black ink,,team22_PEN_A_5,grey,plastic,unknown,color:grey;material:plastic;condition:unknown,stationery_pen,color:grey;material:plastic;size:unknown,dark grey rollerball pen with black ink,,team22_PEN_A_5,pen,train
images/team5_earphones_58.jpg,earphones,color:black;material:plastic;condition:new,a black wireless earphones,TEAM5_EAR_14_4,,black,plastic,new,color:black;material:plastic;condition:new,earphones,color:black;material:plastic;condition:new,a black wireless earphones,TEAM5_EAR_14_4,,earphones,train
images/team11_brush_017.jpg,brush,color:brown;material:wood+metal;condition:used,"round brush with pointed tip, wooden handle and metal ferrule",,Team_11_brush_brush_017,brown,wood+metal,used,color:brown;material:wood+metal;condition:used,brush,color:brown;material:wood+metal;condition:used,"round brush with pointed tip, wooden handle and metal ferrule",,Team_11_brush_brush_017,brush,train
images/Team1_mouse_F_3_088.jpg,mouse,color:black;material:plastic;shape:ellipse,black slim wireless mouse on a white background,Team1_mouse_F_3,,black,plastic,unknown,color:black;material:plastic;condition:unknown,mouse,color:black;material:plastic;shape:ellipse,black slim wireless mouse on a white background,Team1_mouse_F_3,,mouse,train
images/team22_mouse_056.jpg,electronics_accessories_mouse,color:black;material:unknown;size:unknown,black and grey wireless computer mouse,,team22_MOUSE_L_1,black,unknown,unknown,color:black;material:unknown;condition:unknown,electronics_accessories_mouse,color:black;material:unknown;size:unknown,black and grey wireless computer mouse,,team22_MOUSE_L_1,mouse,train
images/team8_Spectacle_015.jpg,clothing_spectacles,"color:black,size:medium,condition:used,material:plastic",Used medium sized black plastic spectacles,specs_C_5,,black,plastic,used,color:black;material:plastic;condition:used,clothing_spectacles,"color:black,size:medium,condition:used,material:plastic",Used medium sized black plastic spectacles,specs_C_5,,spectacles,train
images/Team17_Shampoo_bottle_0_2.jpg,Shampoo_bottle,unknown,object photo,,Team17_Shampoo_bottle_0_3,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,Shampoo_bottle,unknown,object photo,,Team17_Shampoo_bottle_0_3,shampoo,train
images/Team15_footwear_5.jpg,footwear,color:grey;material:rubber;condition:used,grey crocs kept on golden floor,,Team15_footwear_5,grey,rubber,used,color:grey;material:rubber;condition:used,footwear,color:grey;material:rubber;condition:used,grey crocs kept on golden floor,,Team15_footwear_5,footwear,train
images/Team15_backpack_42.jpg,backpack,color:grey;material:cloth;condition:used,grey bag on chair,,Team15_backpack_42,grey,cloth,used,color:grey;material:cloth;condition:used,backpack,color:grey;material:cloth;condition:used,grey bag on chair,,Team15_backpack_42,backpack,train
images/Team17_Cosmetics_lipstick_6_0.jpg,Cosmetics_lipstick,unknown,object photo,,Team17_Cosmetics_lipstick_6_1,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,Cosmetics_lipstick,unknown,object photo,,Team17_Cosmetics_lipstick_6_1,lipstick,train
images/team9_umbrella_12_c.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,open umbrella,team9_umbrella_12_3,,black,fabric,used,color:black;material:fabric;condition:used,umbrella,color:black;material:fabric;condition:used;size:medium,open umbrella,team9_umbrella_12_3,,umbrella,train
images/team22_mouse_019.jpg,electronics_accessories_mouse,color:black;material:unknown;size:unknown,simple rectangular wired computer mouse,,team22_MOUSE_D_4,black,unknown,unknown,color:black;material:unknown;condition:unknown,electronics_accessories_mouse,color:black;material:unknown;size:unknown,simple rectangular wired computer mouse,,team22_MOUSE_D_4,mouse,train
images/team9_sneakers_14_d.jpg,sneakers,"color:multicolor;material:fabric;condition:new,size:medium",black and red sneakers outer side view,team9_sneakers_14_4,,multicolor,fabric,new,color:multicolor;material:fabric;condition:new,sneakers,"color:multicolor;material:fabric;condition:new,size:medium",black and red sneakers outer side view,team9_sneakers_14_4,,sneakers,train
images/Team1_toothpaste_K_5_535.jpg,toothpaste,color:black;material:plastic;shape:cylindrical,black plastic toothpaste tube on blue towel,Team1_toothpaste_K_5,,black,plastic,unknown,color:black;material:plastic;condition:unknown,toothpaste,color:black;material:plastic;shape:cylindrical,black plastic toothpaste tube on blue towel,Team1_toothpaste_K_5,,toothpaste,train
images/team22_mouse_046.jpg,electronics_accessories_mouse,color:black;material:unknown;size:unknown,black ergonomic wireless gaming mouse with textured vertical grip,,team22_MOUSE_J_1,black,unknown,unknown,color:black;material:unknown;condition:unknown,electronics_accessories_mouse,color:black;material:unknown;size:unknown,black ergonomic wireless gaming mouse with textured vertical grip,,team22_MOUSE_J_1,mouse,train
images\team14_pen (19).jpg,stationary_pen,color:black;material:plastic;condition:used;size:medium,a used medium-sized BLACK plastic pen,TEAM14_BLACKPEN_G,,black,plastic,used,color:black;material:plastic;condition:used,stationary_pen,color:black;material:plastic;condition:used;size:medium,a used medium-sized BLACK plastic pen,TEAM14_BLACKPEN_G,,pen,train
images/team22_wrist_watch_122.png,clothing_wrist_watch,color:silver;material:metal;size:medium,blue face analog watch,,team22_WATCH_01_2,silver,metal,unknown,color:silver;material:metal;condition:unknown,clothing_wrist_watch,color:silver;material:metal;size:medium,blue face analog watch,,team22_WATCH_01_2,watch,train
images/team9_keyboard_12_d.jpg,keyboard,"color:black;material:plastic;condition:new,size:medium",smaller black keyboard slanted view,team9_keyboard_12_4,,black,plastic,new,color:black;material:plastic;condition:new,keyboard,"color:black;material:plastic;condition:new,size:medium",smaller black keyboard slanted view,team9_keyboard_12_4,,keyboard,train
images/Team16_mug60.jpg,mug,color:yellow;material:plastic;condition:new,A hot beverage steaming gently inside a yellow plastic mug.,MUG60,,yellow,plastic,new,color:yellow;material:plastic;condition:new,mug,color:yellow;material:plastic;condition:new,A hot beverage steaming gently inside a yellow plastic mug.,MUG60,,mug,train
images/team3_wallet_022.jpg,wallet,color:blue;material:leather;pattern:textured;condition:new;features:without_chain,"A new blue wallet of leather material with a textured pattern, without_chain",team3_wallet_5_2,,blue,leather,new,color:blue;material:leather;condition:new,wallet,color:blue;material:leather;pattern:textured;condition:new;features:without_chain,"A new blue wallet of leather material with a textured pattern, without_chain",team3_wallet_5_2,,wallet,train
images/Team15_backpack_47.jpg,backpack,color:grey;material:cloth;condition:used,grey bag on floor,,Team15_backpack_47,grey,cloth,used,color:grey;material:cloth;condition:used,backpack,color:grey;material:cloth;condition:used,grey bag on floor,,Team15_backpack_47,backpack,train
images/team9_sneakers_14_a.jpg,sneakers,"color:multicolor;material:fabric;condition:new,size:medium",black and red sneakers outer side view,team9_sneakers_14_1,,multicolor,fabric,new,color:multicolor;material:fabric;condition:new,sneakers,"color:multicolor;material:fabric;condition:new,size:medium",black and red sneakers outer side view,team9_sneakers_14_1,,sneakers,train
images/team9_sneakers_06_b.jpg,sneakers,"color:blue;material:fabric;condition:new,size:medium",blue sneakers top view,team9_sneakers_06_2,,blue,fabric,new,color:blue;material:fabric;condition:new,sneakers,"color:blue;material:fabric;condition:new,size:medium",blue sneakers top view,team9_sneakers_06_2,,sneakers,train
images/team25_calculator_12.jpg,stationery_calculator,"""color:black;material:plastic;condition:used;shape:rectangular""","""casio calculator with purple on button""",,calculator_C_2,black,plastic,used,color:black;material:plastic;condition:used,stationery_calculator,"""color:black;material:plastic;condition:used;shape:rectangular""","""casio calculator with purple on button""",,calculator_C_2,calculator,train
images/team5_earphones_48.jpg,earphones,color:black;material:plastic;condition:used,a black wireless earphones,TEAM5_EAR_12_4,,black,plastic,used,color:black;material:plastic;condition:used,earphones,color:black;material:plastic;condition:used,a black wireless earphones,TEAM5_EAR_12_4,,earphones,train
images/team3_sneakers_056.jpg,sneakers,color:pink;material:fabric;pattern:plain;condition:used;features:with_laces,"A used pink sneakers of fabric material with plain pattern, with laces",team3_sneakers_12_1,,pink,fabric,used,color:pink;material:fabric;condition:used,sneakers,color:pink;material:fabric;pattern:plain;condition:used;features:with_laces,"A used pink sneakers of fabric material with plain pattern, with laces",team3_sneakers_12_1,,sneakers,train
images/team13_personal_care_soap_bar_021.jpg,personal_care_soap_bar,color:blue;material:soap;condition:used;size:medium;style:minimalist,soap bar with clean appearance,,TEAM13_PERSONAL_CARE_SOAP_BAR_E_1,blue,soap,used,color:blue;material:soap;condition:used,personal_care_soap_bar,color:blue;material:soap;condition:used;size:medium;style:minimalist,soap bar with clean appearance,,TEAM13_PERSONAL_CARE_SOAP_BAR_E_1,soap,train
images/team22_notebook_044.jpg,stationery_notebook,color:blue;material:paper;size:large,"notebook with a photographic cover of a green, rural landscape with a blue border on the sides",,team22_NOTEBOOK_I_4,blue,paper,unknown,color:blue;material:paper;condition:unknown,stationery_notebook,color:blue;material:paper;size:large,"notebook with a photographic cover of a green, rural landscape with a blue border on the sides",,team22_NOTEBOOK_I_4,notebook,train
images/team13_food_storage_plastic_container_011.jpg,food_storage_plastic_container,color:transparent;material:glass;condition:new;size:small;style:modern,plastic food container with seal,,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_C_1,transparent,glass,new,color:transparent;material:glass;condition:new,food_storage_plastic_container,color:transparent;material:glass;condition:new;size:small;style:modern,plastic food container with seal,,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_C_1,container,train
images/team9_calculator_03_b.jpg,calculator,color:multicolor;material:plastic;condition:new;size:medium,A white plastic calculator with colorful pastel buttons.,team9_calculator_03_2,,multicolor,plastic,new,color:multicolor;material:plastic;condition:new,calculator,color:multicolor;material:plastic;condition:new;size:medium,A white plastic calculator with colorful pastel buttons.,team9_calculator_03_2,,calculator,train
images/team8_plastic_container_038.jpg,storage_plastic_container,"color:transparent,size:large,condition:used,material:plastic",A used large transparent plastic container,pc_K_2,,transparent,plastic,used,color:transparent;material:plastic;condition:used,storage_plastic_container,"color:transparent,size:large,condition:used,material:plastic",A used large transparent plastic container,pc_K_2,,container,train
images/team25_cup_37.jpg,tableware_cup,"""color:blue;material:metal;condition:new;shape:cylindrical""","""small blue cup with cover""",,cup_O_2,blue,metal,new,color:blue;material:metal;condition:new,tableware_cup,"""color:blue;material:metal;condition:new;shape:cylindrical""","""small blue cup with cover""",,cup_O_2,cup,train
images/Team1_mouse_B_4_069.jpg,mouse,color:black;material:plastic;shape:irregular,Lenovo mouse with orange scroll wheel on beige surface,Team1_mouse_B_4,,black,plastic,unknown,color:black;material:plastic;condition:unknown,mouse,color:black;material:plastic;shape:irregular,Lenovo mouse with orange scroll wheel on beige surface,Team1_mouse_B_4,,mouse,train
images/team8_Spectacle_046.jpg,clothing_spectacles,"color:black,size:medium,condition:used,material:plastic",Used medium sized black plastic spectacles,specs_I_4,,black,plastic,used,color:black;material:plastic;condition:used,clothing_spectacles,"color:black,size:medium,condition:used,material:plastic",Used medium sized black plastic spectacles,specs_I_4,,spectacles,train
